text_id,text,topic,initial_paragraph,is_noise_or_spam_text,related_to_election_2024,toxicity,polarized,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit,clean_text_bert,clean_text_tfidf,clean_text
1-4094,"PEMISAHAN JAWA - ISLAM DAN GLORIFIKASI MAJAPAHIT OLEH KAUM ORIENTALIS BELANDA

Pasca berakhirnya Perang Jawa (1825-1830), Pangeran Diponegoro sang pemimpin Perang Jawa menjadi pertanyaan penting bagi penjajah yang ingin memahami ideologi yang menggerakan perlawanan terhadap kolonialisme Belanda ini. Bagaimana seorang Jawa dapat mengaplikasikan ideologi jihad Islam seperti yang dihadapai orang-orang Kristen dalam Perang Salib di Eropa. Keheranan inipun mendapat kritikan dari seorang penginjil Eropa, Gericke, yang aktif di Jawa pasca Perang Jawa dan sempat belajar di Pesantren Tegalsari. Winter sendiri tidak diragukan kemampuannya setelah sekian lama bergaul dan berguru dengan mereka. Mereka diiabartkan sebagai borne van nutritive (sumber nutrisi) bagi Winter.

📚: Sejarah Java-Institut Dalam Perspektif Discourse Orientalis (1919)
📸: DM

#sejarah #sejarahindonesia #sejarahmataram #sejarahnusantara #sejarahjawa #sejarahkraton #fakta #faktasejarah #javahistory #history #historyofindonesia #historyofjava #mataramroyalblood #kraton #kratonjogja #diponegoro",Kristen,,0,0,0,0,0,0,0,0,0,"PEMISAHAN JAWA - ISLAM DAN GLORIFIKASI MAJAPAHIT OLEH KAUM ORIENTALIS BELANDA Pasca berakhirnya Perang Jawa (1825-1830), Pangeran Diponegoro sang pemimpin Perang Jawa menjadi pertanyaan penting bagi penjajah yang ingin memahami ideologi yang menggerakan perlawanan terhadap kolonialisme Belanda ini. Bagaimana seorang Jawa dapat mengaplikasikan ideologi jihad Islam seperti yang dihadapai orang-orang Kristen dalam Perang Salib di Eropa. Keheranan inipun mendapat kritikan dari seorang penginjil Eropa, Gericke, yang aktif di Jawa pasca Perang Jawa dan sempat belajar di Pesantren Tegalsari. Winter sendiri tidak diragukan kemampuannya setelah sekian lama bergaul dan berguru dengan mereka. Mereka diiabartkan sebagai borne van nutritive (sumber nutrisi) bagi Winter. : Sejarah Java-Institut Dalam Perspektif Discourse Orientalis (1919) : DM",pemisahan jawa islam glorifikasi majapahit kaum orientalis belanda pasca perang jawa pangeran diponegoro sang pemimpin perang jawa penjajah memahami ideologi menggerakan perlawanan kolonialisme belanda jawa mengaplikasikan ideologi jihad islam dihadapai orangorang kristen perang salib eropa keheranan inipun kritikan penginjil eropa gericke aktif jawa pasca perang jawa belajar pesantren tegalsari winter tidak diragukan kemampuannya sekian bergaul berguru diiabartkan borne van nutritive sumber nutrisi winter sejarah javainstitut perspektif discourse orientalis,pemisahan jawa islam glorifikasi majapahit kaum orientalis belanda pasca perang jawa pangeran diponegoro sang pemimpin perang jawa penjajah memahami ideologi menggerakan perlawanan kolonialisme belanda jawa mengaplikasikan ideologi jihad islam dihadapai orangorang kristen perang salib eropa keheranan inipun kritikan penginjil eropa gericke aktif jawa pasca perang jawa belajar pesantren tegalsari winter tidak diragukan kemampuannya sekian bergaul berguru diiabartkan borne van nutritive sumber nutrisi winter sejarah javainstitut perspektif discourse orientalis
4-3670,"Secara mengejutkan, seorang pengungsi Rohingya memiliki hak untuk memberikan suara dalam Pemilihan Umum (Pemilu) pada 14 Februari 2024.

Dia adalah Mohammad Sofi, pria asal Myanmar dengan status pengungsi di Indonesia.

Sofi sudah tinggal di Indonesia sebagai pengungsi selama 20 tahun.

Ia tercatat sebagai warga Desa/Kecamatan Ngunut, Tulungagung, Jawa Timur dari Daftar Pemilih Tetap (DPT) Pemilu 2024.

Badan Pengawas Pemilu (Bawaslu) Kabupaten Tulungagung kemudian mengeluarkan saran kepada Komisi Pemilihan Umum (KPU) Tulungagung untuk mencoret nama Sofi dari DPT.

Pria etnis Rohingya ini sudah 20 tahun tinggal di Indonesia dengan nama Sofi, lalu berubah menjadi Mohammad Sofi dan masuk dalam dokumen kependudukan.

Sekretaris KPU Kabupaten Tulungagung, Muchammad Anam Rifai mengatakan, saat proses pencocokan dan penelitian (Coklit), Sofi bisa menunjukkan dokumen kependudukan lengkap. (SerambiNews)
.
.
.
.
.
.
.
#panen77 Secara mengejutkan, seorang pengungsi Rohingya memiliki hak untuk memberikan suara dalam Pemilihan Umum (Pemilu) pada 14 Februari 2024.

Dia adalah Mohammad Sofi, pria asal Myanmar dengan status pengungsi di Indonesia.

Sofi sudah tinggal di Indonesia sebagai pengungsi selama 20 tahun.

Ia tercatat sebagai warga Desa/Kecamatan Ngunut, Tulungagung, Jawa Timur dari Daftar Pemilih Tetap (DPT) Pemilu 2024.

Badan Pengawas Pemilu (Bawaslu) Kabupaten Tulungagung kemudian mengeluarkan saran kepada Komisi Pemilihan Umum (KPU) Tulungagung untuk mencoret nama Sofi dari DPT.

Pria etnis Rohingya ini sudah 20 tahun tinggal di Indonesia dengan nama Sofi, lalu berubah menjadi Mohammad Sofi dan masuk dalam dokumen kependudukan.

Sekretaris KPU Kabupaten Tulungagung, Muchammad Anam Rifai mengatakan, saat proses pencocokan dan penelitian (Coklit), Sofi bisa menunjukkan dokumen kependudukan lengkap. (SerambiNews)
.
.
.
.
.
.
.
#panen77",Rohingya,,0,1,0,1,0,0,0,0,0,"Secara mengejutkan, seorang pengungsi Rohingya memiliki hak untuk memberikan suara dalam Pemilihan Umum (Pemilu) pada 14 Februari 2024. Dia adalah Mohammad Sofi, pria asal Myanmar dengan status pengungsi di Indonesia. Sofi sudah tinggal di Indonesia sebagai pengungsi selama 20 tahun. Ia tercatat sebagai warga Desa/Kecamatan Ngunut, Tulungagung, Jawa Timur dari Daftar Pemilih Tetap (DPT) Pemilu 2024. Badan Pengawas Pemilu (Bawaslu) Kabupaten Tulungagung kemudian mengeluarkan saran kepada Komisi Pemilihan Umum (KPU) Tulungagung untuk mencoret nama Sofi dari DPT. Pria etnis Rohingya ini sudah 20 tahun tinggal di Indonesia dengan nama Sofi, lalu berubah menjadi Mohammad Sofi dan masuk dalam dokumen kependudukan. Sekretaris KPU Kabupaten Tulungagung, Muchammad Anam Rifai mengatakan, saat proses pencocokan dan penelitian (Coklit), Sofi bisa menunjukkan dokumen kependudukan lengkap. (SerambiNews) . . . . . . . Secara mengejutkan, seorang pengungsi Rohingya memiliki hak untuk memberikan suara dalam Pemilihan Umum (Pemilu) pada 14 Februari 2024. Dia adalah Mohammad Sofi, pria asal Myanmar dengan status pengungsi di Indonesia. Sofi sudah tinggal di Indonesia sebagai pengungsi selama 20 tahun. Ia tercatat sebagai warga Desa/Kecamatan Ngunut, Tulungagung, Jawa Timur dari Daftar Pemilih Tetap (DPT) Pemilu 2024. Badan Pengawas Pemilu (Bawaslu) Kabupaten Tulungagung kemudian mengeluarkan saran kepada Komisi Pemilihan Umum (KPU) Tulungagung untuk mencoret nama Sofi dari DPT. Pria etnis Rohingya ini sudah 20 tahun tinggal di Indonesia dengan nama Sofi, lalu berubah menjadi Mohammad Sofi dan masuk dalam dokumen kependudukan. Sekretaris KPU Kabupaten Tulungagung, Muchammad Anam Rifai mengatakan, saat proses pencocokan dan penelitian (Coklit), Sofi bisa menunjukkan dokumen kependudukan lengkap. (SerambiNews) . . . . . . .",mengejutkan pengungsi rohingya memiliki hak suara pemilihan pemilu februari mohammad sofi pria myanmar status pengungsi indonesia sofi tinggal indonesia pengungsi tercatat warga desakecamatan ngunut tulungagung jawa timur daftar pemilih dpt pemilu badan pengawas pemilu bawaslu kabupaten tulungagung mengeluarkan saran komisi pemilihan kpu tulungagung mencoret nama sofi dpt pria etnis rohingya tinggal indonesia nama sofi berubah mohammad sofi masuk dokumen kependudukan sekretaris kpu kabupaten tulungagung muchammad anam rifai proses pencocokan penelitian coklit sofi dokumen kependudukan lengkap serambinews mengejutkan pengungsi rohingya memiliki hak suara pemilihan pemilu februari mohammad sofi pria myanmar status pengungsi indonesia sofi tinggal indonesia pengungsi tercatat warga desakecamatan ngunut tulungagung jawa timur daftar pemilih dpt pemilu badan pengawas pemilu bawaslu kabupaten tulungagung mengeluarkan saran komisi pemilihan kpu tulungagung mencoret nama sofi dpt pria etnis rohingya tinggal indonesia nama sofi berubah mohammad sofi masuk dokumen kependudukan sekretaris kpu kabupaten tulungagung muchammad anam rifai proses pencocokan penelitian coklit sofi dokumen kependudukan lengkap serambinews,mengejutkan pengungsi rohingya memiliki hak suara pemilihan pemilu februari mohammad sofi pria myanmar status pengungsi indonesia sofi tinggal indonesia pengungsi tercatat warga desakecamatan ngunut tulungagung jawa timur daftar pemilih dpt pemilu badan pengawas pemilu bawaslu kabupaten tulungagung mengeluarkan saran komisi pemilihan kpu tulungagung mencoret nama sofi dpt pria etnis rohingya tinggal indonesia nama sofi berubah mohammad sofi masuk dokumen kependudukan sekretaris kpu kabupaten tulungagung muchammad anam rifai proses pencocokan penelitian coklit sofi dokumen kependudukan lengkap serambinews mengejutkan pengungsi rohingya memiliki hak suara pemilihan pemilu februari mohammad sofi pria myanmar status pengungsi indonesia sofi tinggal indonesia pengungsi tercatat warga desakecamatan ngunut tulungagung jawa timur daftar pemilih dpt pemilu badan pengawas pemilu bawaslu kabupaten tulungagung mengeluarkan saran komisi pemilihan kpu tulungagung mencoret nama sofi dpt pria etnis rohingya tinggal indonesia nama sofi berubah mohammad sofi masuk dokumen kependudukan sekretaris kpu kabupaten tulungagung muchammad anam rifai proses pencocokan penelitian coklit sofi dokumen kependudukan lengkap serambinews
2-4926,GUE MAU AJAK NIKAH AJA FOURTH YA ALLAH SONG KE3 NGAJAK NIKAH KALAIN RESTUIN GUE NIKAH SAMA FOURTH YA GILA FOURTH THE INGGRIS🤸🫠🫠🫠🫠🫠🫠🫠🫠 FOURTH IN PH #TheMissPhilippinesXFourth #Fourthnattwat,Disabilitas,,0,0,0,0,0,0,0,0,0,GUE MAU AJAK NIKAH AJA FOURTH YA ALLAH SONG KE3 NGAJAK NIKAH KALAIN RESTUIN GUE NIKAH SAMA FOURTH YA GILA FOURTH THE INGGRIS FOURTH IN PH,ajak nikah fourth allah song ngajak nikah kalain restuin nikah fourth gila fourth the inggris fourth,ajak nikah fourth allah song ngajak nikah kalain restuin nikah fourth gila fourth the inggris fourth
1-6553,"MENJADI PEMILIH YANG RASIONAL BUKAN EMOSIONAL❗ Memilih berdasarkan fakta dan data, bukan karena cinta buta dan emosi belaka.",Disabilitas,,0,1,0,0,0,0,0,0,0,"MENJADI PEMILIH YANG RASIONAL BUKAN EMOSIONAL Memilih berdasarkan fakta dan data, bukan karena cinta buta dan emosi belaka.",pemilih rasional bukan emosional memilih berdasarkan fakta data bukan cinta buta emosi belaka,pemilih rasional bukan emosional memilih berdasarkan fakta data bukan cinta buta emosi belaka
2-500,aduhhh gila ga siap miskin gwehj,Disabilitas,,0,0,0,0,0,0,0,0,0,aduhh gila ga siap miskin gwehj,aduh gila tidak miskin gwehj,aduh gila tidak miskin gwehj
1-6613,"JOKOWI SIAPKAN PERANG MELAWAN RAKYAT MELAYU by M Rizal Fadillah Panglima TNI Marsekal Yudo Margono menyampaikan pengarahan untuk mengirimkan pasukan ""pemiting"" yang besar untuk mengatasi konflik kepentingan di Rempang. Padahal masyarakat Melayu hanya berjuang untuk mempertahankan hak-hak tradisional dari pemaksaan untuk pengososongan. Arahan Panglima tentu tidak dapat dipisahkan dari kebijakan Jokowi sebagai Presiden. Lalu penandatanganan proyek Rempang antara Meninves/Kepala BKPM Bahlil Lahadalia dengan Investor Xinyi Group China di Hotel Shangri-La Chengdu 28 Juli 2023 yang disaksikan oleh Presiden Jokowi. Kini dengan persiapan ""operasi militer"" bersama Kepolisian ke Rempang sebagaimana tersiar dalam video arahan Panglima Yudo Margon",Tionghoa,,0,1,1,1,1,0,1,1,0,"JOKOWI SIAPKAN PERANG MELAWAN RAKYAT MELAYU by M Rizal Fadillah Panglima TNI Marsekal Yudo Margono menyampaikan pengarahan untuk mengirimkan pasukan ""pemiting"" yang besar untuk mengatasi konflik kepentingan di Rempang. Padahal masyarakat Melayu hanya berjuang untuk mempertahankan hak-hak tradisional dari pemaksaan untuk pengososongan. Arahan Panglima tentu tidak dapat dipisahkan dari kebijakan Jokowi sebagai Presiden. Lalu penandatanganan proyek Rempang antara Meninves/Kepala BKPM Bahlil Lahadalia dengan Investor Xinyi Group China di Hotel Shangri-La Chengdu 28 Juli 2023 yang disaksikan oleh Presiden Jokowi. Kini dengan persiapan ""operasi militer"" bersama Kepolisian ke Rempang sebagaimana tersiar dalam video arahan Panglima Yudo Margon",jokowi siapkan perang melawan rakyat melayu rizal fadillah panglima tni marsekal yudo margono pengarahan mengirimkan pasukan pemiting mengatasi konflik kepentingan rempang masyarakat melayu berjuang mempertahankan hakhak tradisional pemaksaan pengososongan arahan panglima tidak dipisahkan kebijakan jokowi presiden penandatanganan proyek rempang meninveskepala bkpm bahlil lahadalia investor xinyi group china hotel shangrila chengdu juli disaksikan presiden jokowi persiapan operasi militer kepolisian rempang tersiar video arahan panglima yudo margon,jokowi siapkan perang melawan rakyat melayu rizal fadillah panglima tni marsekal yudo margono pengarahan mengirimkan pasukan pemiting mengatasi konflik kepentingan rempang masyarakat melayu berjuang mempertahankan hakhak tradisional pemaksaan pengososongan arahan panglima tidak dipisahkan kebijakan jokowi presiden penandatanganan proyek rempang meninveskepala bkpm bahlil lahadalia investor xinyi group china hotel shangrila chengdu juli disaksikan presiden jokowi persiapan operasi militer kepolisian rempang tersiar video arahan panglima yudo margon
1-5736,"Jadi Cawapres karena politik dinasti, Nepotisme, cacat etik, cacat moral dan cacat hukum tidak layak maju Pilpres. Rakyat pasti menolak..👐",Disabilitas,,0,1,1,1,0,0,1,0,0,"Jadi Cawapres karena politik dinasti, Nepotisme, cacat etik, cacat moral dan cacat hukum tidak layak maju Pilpres. Rakyat pasti menolak..",cawapres politik dinasti nepotisme cacat etik cacat moral cacat hukum tidak layak maju pilpres rakyat menolak,cawapres politik dinasti nepotisme cacat etik cacat moral cacat hukum tidak layak maju pilpres rakyat menolak
1-4821,"Media Ibrani: Israel Umumkan Mamvus-nya Mayor Omri Ben Shahar (25 tahun), putra mantan walikota Wilayah Givatim.

Mamvus Hari ini di Jalur Gaza selatan 🔻 Media Ibrani: Israel Umumkan Mamvus-nya Mayor Omri Ben Shahar (25 tahun), putra mantan walikota Wilayah Givatim.

Mamvus Hari ini di Jalur Gaza selatan 🔻",Jewish,,0,0,0,0,0,0,0,0,0,"Media Ibrani: Israel Umumkan Mamvus-nya Mayor Omri Ben Shahar (25 tahun), putra mantan walikota Wilayah Givatim. Mamvus Hari ini di Jalur Gaza selatan Media Ibrani: Israel Umumkan Mamvus-nya Mayor Omri Ben Shahar (25 tahun), putra mantan walikota Wilayah Givatim. Mamvus Hari ini di Jalur Gaza selatan",media ibrani israel umumkan mamvusnya mayor omri ben shahar putra mantan walikota wilayah givatim mamvus jalur gaza selatan media ibrani israel umumkan mamvusnya mayor omri ben shahar putra mantan walikota wilayah givatim mamvus jalur gaza selatan,media ibrani israel umumkan mamvusnya mayor omri ben shahar putra mantan walikota wilayah givatim mamvus jalur gaza selatan media ibrani israel umumkan mamvusnya mayor omri ben shahar putra mantan walikota wilayah givatim mamvus jalur gaza selatan
4-2223,Cek Fakta Debat Cawapres: Mahfud Md Sebut Pinjaman Online Problematik,UNKNOWN,"Calon wakil presiden (cawapres) nomor urut 3 Mahfud Md menyebut kasus gagal bayar (galbay) dalam pinjaman online (pinjol) problematik.

Pernyataan tersebut disampaikan oleh Mahfud Md saat debat perdana cawapres di JCC Senayan Jakarta, Jumat (22/12/2023) malam.",0,0,0,0,0,0,0,0,0,Cek Fakta Debat Cawapres: Mahfud Md Sebut Pinjaman Online Problematik,cek fakta debat cawapres mahfud pinjaman online problematik,cek fakta debat cawapres mahfud pinjaman online problematik
1-477,"gila nih w skrg ga sehat bgt begadang tiap hari, masang alarm tidur di hp udah ga ngaruh lagi",Disabilitas,,0,0,0,0,0,0,0,0,0,"gila nih w skrg ga sehat bgt begadang tiap hari, masang alarm tidur di hp udah ga ngaruh lagi",gila skrg tidak sehat banget begadang masang alarm tidur tidak ngaruh,gila skrg tidak sehat banget begadang masang alarm tidur tidak ngaruh
4-3996,"Diserbu Mahasiswa, Imigran Rohingya di BMA Menangis Ketakutan

Imigran Rohingya di Gedung Balai Meuseuraya Aceh (BMA), Banda Aceh menangis dan ketakutan saat diserbu pendemo, Rabu, 27 Desember 2023.

Amatan AJNN, ratusan mahasiswa mendatangi Gedung BMA usai berorasi di Kantor Dewan Perwakilan Rakyat Aceh (DPRA).

Pendemo juga mengambil dan melempar barang-barang milik imigran Rohingya. Sementara pengungsi itu menangis ketakutan.

Saat ini, imigran Rohingya akan diboyong ke Kantor Kemenkumham Aceh menggunakan truk.

Sebelumnya diberitakan, pendemo di gedung Dewan Perwakilan Rakyat Aceh (DPRA) meminta pemerintah daerah segera berkoordinasi dengan pusat. Segera memindahkan imigran Rohingya dari provinsi itu, Rabu, 27 Desember 2023.

Pendemo juga meminta DPRA mengeluarkan statemen penolakan imigran Rohingya. Karena dianggap beberapa waktu terakhir sikap diperlihatkan pengungsi terkait menolak saat diberikan bentuk perlawanan mereka kepada Aceh. (*)
————
Sumber : AJJN.net Diserbu Mahasiswa, Imigran Rohingya di BMA Menangis Ketakutan

Imigran Rohingya di Gedung Balai Meuseuraya Aceh (BMA), Banda Aceh menangis dan ketakutan saat diserbu pendemo, Rabu, 27 Desember 2023.

Amatan AJNN, ratusan mahasiswa mendatangi Gedung BMA usai berorasi di Kantor Dewan Perwakilan Rakyat Aceh (DPRA).

Pendemo juga mengambil dan melempar barang-barang milik imigran Rohingya. Sementara pengungsi itu menangis ketakutan.

Saat ini, imigran Rohingya akan diboyong ke Kantor Kemenkumham Aceh menggunakan truk.

Sebelumnya diberitakan, pendemo di gedung Dewan Perwakilan Rakyat Aceh (DPRA) meminta pemerintah daerah segera berkoordinasi dengan pusat. Segera memindahkan imigran Rohingya dari provinsi itu, Rabu, 27 Desember 2023.

Pendemo juga meminta DPRA mengeluarkan statemen penolakan imigran Rohingya. Karena dianggap beberapa waktu terakhir sikap diperlihatkan pengungsi terkait menolak saat diberikan bentuk perlawanan mereka kepada Aceh. (*)
————
Sumber : AJJN.net",Rohingya,,0,0,0,1,0,0,0,0,0,"Diserbu Mahasiswa, Imigran Rohingya di BMA Menangis Ketakutan Imigran Rohingya di Gedung Balai Meuseuraya Aceh (BMA), Banda Aceh menangis dan ketakutan saat diserbu pendemo, Rabu, 27 Desember 2023. Amatan AJNN, ratusan mahasiswa mendatangi Gedung BMA usai berorasi di Kantor Dewan Perwakilan Rakyat Aceh (DPRA). Pendemo juga mengambil dan melempar barang-barang milik imigran Rohingya. Sementara pengungsi itu menangis ketakutan. Saat ini, imigran Rohingya akan diboyong ke Kantor Kemenkumham Aceh menggunakan truk. Sebelumnya diberitakan, pendemo di gedung Dewan Perwakilan Rakyat Aceh (DPRA) meminta pemerintah daerah segera berkoordinasi dengan pusat. Segera memindahkan imigran Rohingya dari provinsi itu, Rabu, 27 Desember 2023. Pendemo juga meminta DPRA mengeluarkan statemen penolakan imigran Rohingya. Karena dianggap beberapa waktu terakhir sikap diperlihatkan pengungsi terkait menolak saat diberikan bentuk perlawanan mereka kepada Aceh. (*) Sumber : AJJN.net Diserbu Mahasiswa, Imigran Rohingya di BMA Menangis Ketakutan Imigran Rohingya di Gedung Balai Meuseuraya Aceh (BMA), Banda Aceh menangis dan ketakutan saat diserbu pendemo, Rabu, 27 Desember 2023. Amatan AJNN, ratusan mahasiswa mendatangi Gedung BMA usai berorasi di Kantor Dewan Perwakilan Rakyat Aceh (DPRA). Pendemo juga mengambil dan melempar barang-barang milik imigran Rohingya. Sementara pengungsi itu menangis ketakutan. Saat ini, imigran Rohingya akan diboyong ke Kantor Kemenkumham Aceh menggunakan truk. Sebelumnya diberitakan, pendemo di gedung Dewan Perwakilan Rakyat Aceh (DPRA) meminta pemerintah daerah segera berkoordinasi dengan pusat. Segera memindahkan imigran Rohingya dari provinsi itu, Rabu, 27 Desember 2023. Pendemo juga meminta DPRA mengeluarkan statemen penolakan imigran Rohingya. Karena dianggap beberapa waktu terakhir sikap diperlihatkan pengungsi terkait menolak saat diberikan bentuk perlawanan mereka kepada Aceh. (*) Sumber : AJJN.net",diserbu mahasiswa imigran rohingya bma menangis ketakutan imigran rohingya gedung balai meuseuraya aceh bma banda aceh menangis ketakutan diserbu pendemo rabu desember amatan ajnn ratusan mahasiswa gedung bma berorasi kantor dewan perwakilan rakyat aceh dpra pendemo mengambil melempar barangbarang milik imigran rohingya pengungsi menangis ketakutan imigran rohingya diboyong kantor kemenkumham aceh truk diberitakan pendemo gedung dewan perwakilan rakyat aceh dpra pemerintah daerah berkoordinasi pusat memindahkan imigran rohingya provinsi rabu desember pendemo dpra mengeluarkan statemen penolakan imigran rohingya dianggap sikap pengungsi terkait menolak bentuk perlawanan aceh sumber ajjnnet diserbu mahasiswa imigran rohingya bma menangis ketakutan imigran rohingya gedung balai meuseuraya aceh bma banda aceh menangis ketakutan diserbu pendemo rabu desember amatan ajnn ratusan mahasiswa gedung bma berorasi kantor dewan perwakilan rakyat aceh dpra pendemo mengambil melempar barangbarang milik imigran rohingya pengungsi menangis ketakutan imigran rohingya diboyong kantor kemenkumham aceh truk diberitakan pendemo gedung dewan perwakilan rakyat aceh dpra pemerintah daerah berkoordinasi pusat memindahkan imigran rohingya provinsi rabu desember pendemo dpra mengeluarkan statemen penolakan imigran rohingya dianggap sikap pengungsi terkait menolak bentuk perlawanan aceh sumber ajjnnet,diserbu mahasiswa imigran rohingya bma menangis ketakutan imigran rohingya gedung balai meuseuraya aceh bma banda aceh menangis ketakutan diserbu pendemo rabu desember amatan ajnn ratusan mahasiswa gedung bma berorasi kantor dewan perwakilan rakyat aceh dpra pendemo mengambil melempar barangbarang milik imigran rohingya pengungsi menangis ketakutan imigran rohingya diboyong kantor kemenkumham aceh truk diberitakan pendemo gedung dewan perwakilan rakyat aceh dpra pemerintah daerah berkoordinasi pusat memindahkan imigran rohingya provinsi rabu desember pendemo dpra mengeluarkan statemen penolakan imigran rohingya dianggap sikap pengungsi terkait menolak bentuk perlawanan aceh sumber ajjnnet diserbu mahasiswa imigran rohingya bma menangis ketakutan imigran rohingya gedung balai meuseuraya aceh bma banda aceh menangis ketakutan diserbu pendemo rabu desember amatan ajnn ratusan mahasiswa gedung bma berorasi kantor dewan perwakilan rakyat aceh dpra pendemo mengambil melempar barangbarang milik imigran rohingya pengungsi menangis ketakutan imigran rohingya diboyong kantor kemenkumham aceh truk diberitakan pendemo gedung dewan perwakilan rakyat aceh dpra pemerintah daerah berkoordinasi pusat memindahkan imigran rohingya provinsi rabu desember pendemo dpra mengeluarkan statemen penolakan imigran rohingya dianggap sikap pengungsi terkait menolak bentuk perlawanan aceh sumber ajjnnet
